method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
lof,11.11111111111111,55.55555555555556,86.88524590163934,93.71851385390428,1.0,86.69950813055038
scs_symmin,0.0,2.083333333333333,7.6923076923076925,99.8320738874895,0.04,99.81527093332261
scs_indep,0.0,2.083333333333333,7.6923076923076925,99.82420235096558,0.02,99.81527093332261
if,8.333333333333332,18.055555555555554,72.26890756302521,98.34172963895887,1.0,94.519704580307
ocsvm,0.0,49.30555555555556,95.56650246305419,95.57444724321299,1.0,52.216747403144836
dbscan,0.0,100.0,97.78325123152709,50.0,14.0,2.216750383377075
dbscan_tunned,100.0,0.0,0.0,50.0,0.01,97.78325129300356
dbscan_tunned_elbow,0.0,2.083333333333333,7.6923076923076925,99.8320738874895,0.01,99.81527093332261
dbscan_adaptive,100.0,0.0,0.0,50.0,0.0,97.78325129300356
dbscan_adaptive_elbow,0.0,2.083333333333333,7.6923076923076925,99.82420235096556,0.0,99.81527093332261
kmeans,100.0,14.583333333333334,100.0,26.479848866498738,6.25,82.32758641242981
gmm,0.0,100.0,97.78325123152709,50.0,14.0,2.216750383377075
kde,100.0,0.0,0.0,99.46123705569548,1.0,97.78325129300356
affprop,0.0,65.97222222222221,95.98214285714286,99.81108312342569,0.72,47.044336795806885
