method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,11.282051282051283,98.53862212943632,99.94134209291413,0.93,88.9435462653637
acs-max_step-mode,28.57142857142857,11.282051282051283,98.9517819706499,81.75739089629282,2.33,88.89669701457024
acs-double_max_step-none,0.0,11.282051282051283,98.53862212943632,99.94134209291413,0.81,88.9435462653637
acs-double_max_step-mode,28.57142857142857,0.0,0.0,94.45766575048602,0.33,99.95315062114969
acs-double_min_bin_count-none,42.857142857142854,8.205128205128204,99.28057553956835,63.1661862304753,2.86,86.99929714202881
acs-double_min_bin_count-mode,0.0,100.0,99.83602717263996,50.0,11.0,0.1639723777770996
acs-min_kde-none,28.57142857142857,11.282051282051283,98.03149606299213,76.45974391633705,4.1,94.12040300667286
acs-double_min_kde-none,28.57142857142857,12.82051282051282,98.66310160427807,69.9386605885902,2.83,91.30944013595581
scs_symmin,28.57142857142857,0.0,0.0,98.41456056847892,0.87,99.95315062114969
scs_indep,28.57142857142857,0.0,0.0,95.252061406449,1.66,99.95315062114969
lof,0.0,55.38461538461539,98.90795631825273,99.9966481195951,1.0,85.1487472653389
if,0.0,7.6923076923076925,96.91629955947137,99.89944358785277,1.0,94.84656825661659
ocsvm,14.285714285714285,53.84615384615385,99.71883786316776,90.38345511832136,1.0,50.12883543968201
dbscan,0.0,100.0,99.83602717263996,50.0,11.0,0.1639723777770996
dbscan_adaptive,100.0,0.0,0.0,50.0,1.67,99.83602716820315
dbscan_adaptive_elbow,28.57142857142857,0.0,0.0,96.04310518200711,1.67,99.95315062114969
kmeans,28.57142857142857,30.76923076923077,99.64838255977496,74.63464503586512,3.34,66.76036417484283
gmm,0.0,100.0,99.83602717263996,50.0,11.0,0.1639723777770996
kde,0.0,37.43589743589744,99.52510176390773,98.23691090701884,1.0,65.63597917556763
affprop,14.285714285714285,14.358974358974358,99.03225806451613,95.71294496212376,0.89,85.59381514787674
